rank,name,code,country,birthdate
1224,"Udit Kamboj</a></td><td align=""left"">IND</td><td align=""right""></td></tr><tr><td align=""right"">1225</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=MatthewThomson"">Matthew Thomson",UditKamboj,USA,2000-05-28
1226,Phillip Jordan,PhillipJordan,USA,2000-11-07
1227,Abhinav Sanjeev Shanmugam,AbhinavSanjeevShanmugam,IND,1998-11-15
1227,George Lazarov,GeorgeLazarov,BUL,2005-03-14
1229,Denis Constantin Spiridon,DenisConstantinSpiridon,ITA,2002-07-02
1230,Ishaque Eqbal,IshaqueEqbal,IND,1998-01-17
1231,Charles Bertimon,CharlesBertimon,FRA,1999-09-20
1232,Marcel Kamrowski,MarcelKamrowski,POL,2003-03-28
1233,Aleksander Chayka,AleksanderChayka,RUS,2004-10-06
1234,Reece Falck,ReeceFalck,NZL,2002-04-09
1235,Leonid Sheyngezikht,LeonidSheyngezikht,BUL,2000-11-04
1236,"Timeo Trufelli</a></td><td align=""left"">FRA</td><td align=""right""></td></tr><tr><td align=""right"">1237</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=JanHrazdil"">Jan Hrazdil",TimeoTrufelli,CZE,2005-03-04
1238,Gabriel Schenekenberg,GabrielSchenekenberg,BRA,2004-12-28
1239,Felipe De Dios,FelipeDeDios,ARG,2003-08-19
1240,"Sergi Fita Juan</a></td><td align=""left"">ESP</td><td align=""right""></td></tr><tr><td align=""right"">1241</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=NiklasWaldner"">Niklas Waldner",SergiFitaJuan,AUT,2001-09-20
1242,Noah Thurner,NoahThurner,GER,2000-01-27
1243,Duarte Vale,DuarteVale,POR,1999-01-11
1244,Pablo Perez Ramos,PabloPerezRamos,ESP,2003-02-20
1245,Takeru Yuzuki,TakeruYuzuki,JPN,1998-09-22
1246,Sebastian Prechtel,SebastianPrechtel,GER,1996-05-14
1247,Pengyu Lu,PengyuLu,CHN,2002-01-09
1248,Simon Beaupain,SimonBeaupain,BEL,1999-05-18
1249,"Gavin Goode</a></td><td align=""left"">USA</td><td align=""right""></td></tr><tr><td align=""right"">1250</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=SkanderMansouri"">Skander Mansouri",GavinGoode,TUN,1995-07-23
1251,Leo Lagarrigue,LeoLagarrigue,FRA,2006-08-25
1252,Tiago Silva,TiagoSilva,POR,2004-11-30
1253,Leonardo Aboian,LeonardoAboian,ARG,1998-04-20
1254,Diego Jarry Fillol,DiegoJarryFillol,USA,2003-02-11
1255,Lucas Marionneau,LucasMarionneau,FRA,2006-08-18
1256,Tudor Batin,TudorBatin,ROU,2007-01-19
1257,"Remy Dugardin</a></td><td align=""left"">FRA</td><td align=""right""></td></tr><tr><td align=""right"">1258</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=DanielBagnolini"">Daniel Bagnolini",RemyDugardin,ITA,2003-02-13
1259,Jonas Eriksson Ziverts,JonasErikssonZiverts,SWE,1999-01-08
1260,Ricardo Rodriguez,RicardoRodriguez,VEN,1993-04-28
1261,Noah Lopez,NoahLopez,SUI,2002-02-25
1262,Vuk Radjenovic,VukRadjenovic,SRB,2005-05-12
1263,Ashton Mcleod,AshtonMcleod,AUS,2007-07-13
1264,Gian Marco Ortenzi,GianMarcoOrtenzi,ITA,2000-02-03
1264,Leonardo Borrelli,LeonardoBorrelli,ITA,2005-06-10
1266,Louis Tessa,LouisTessa,FRA,1998-04-06
1267,"Antoni Fabre</a></td><td align=""left"">FRA</td><td align=""right""></td></tr><tr><td align=""right"">1268</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=EdouardVilloslada"">Edouard Villoslada",AntoniFabre,FRA,2000-01-30
1269,Gilberto Ravasio,GilbertoRavasio,ITA,2004-10-01
1270,Aaron Gil Garcia,AaronGilGarcia,LUX,2003-10-02
1270,Matteo Fondriest,MatteoFondriest,ITA,2004-09-10
1270,Maxence Rivet,MaxenceRivet,FRA,2003-10-09
1273,Lucca Pinto,LuccaPinto,BRA,2003-03-04
1273,Nathan Ponwith,NathanPonwith,USA,1998-04-20
1275,Samuele Seghetti,SamueleSeghetti,ITA,2006-08-16
1276,Jonathan Mridha,JonathanMridha,SWE,1995-04-08
1276,Tymur Bieldiugin,TymurBieldiugin,UKR,2005-10-16
1278,Boris Butulija,BorisButulija,SRB,1999-01-04
1279,Xing Dao Chen,XingDaoChen,CHN,2004-01-16
1280,Ezekiel Clark,EzekielClark,USA,1998-07-19
1281,Noah Perfetti,NoahPerfetti,ITA,2001-06-15
1282,Tomohiro Masabayashi,TomohiroMasabayashi,JPN,1998-03-05
1283,Yassine Smiej,YassineSmiej,MAR,2000-01-07
1284,Tanishk Konduri,TanishkKonduri,USA,2009-03-03
1285,Aslan Karatsev,AslanKaratsev,RUS,1993-09-04
1285,Sebastian Gorzny,SebastianGorzny,USA,2004-01-24
1287,Cleeve Harper,CleeveHarper,CAN,2000-12-24
1288,Gregoire Barrere,GregoireBarrere,FRA,1994-02-16
1289,Niels Ratiu,NielsRatiu,BEL,2005-07-29
1290,Alex Chang,AlexChang,USA,1986-04-10
1291,Preston Stearns,PrestonStearns,USA,2004-01-30
1292,Aleksandr Lobanov,AleksandrLobanov,RUS,2001-04-01
1293,Nicholas Godsick,NicholasGodsick,USA,2004-09-15
1294,"Marko Mesarovic</a></td><td align=""left"">USA</td><td align=""right""></td></tr><tr><td align=""right"">1295</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=AndreasTimini"">Andreas Timini",MarkoMesarovic,CYP,2006-06-26
1296,Darian King,DarianKing,BAR,1992-04-26
1296,Fnu Nidunjianzan,FnuNidunjianzan,CHN,2004-01-07
1298,Davide Tortora,DavideTortora,ITA,2000-09-22
1299,Jack Loutit,JackLoutit,NZL,2004-06-23
1299,Melvin Kumar,MelvinKumar,SWE,2006-06-18
1301,Nemanja Malesevic,NemanjaMalesevic,BIH,2001-08-19
1302,Bernardo Munk Mesa,BernardoMunkMesa,ESP,2006-02-13
1303,Vardan Manukyan,VardanManukyan,RUS,2004-11-11
1304,"Oskari Paldanius</a></td><td align=""left"">FIN</td><td align=""right""></td></tr><tr><td align=""right"">1305</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=EnriqueCarrascosaDiaz"">Enrique Carrascosa Diaz</a></td><td align=""left"">ESP</td><td align=""right""></td></tr><tr><td align=""right"">1305</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=IgnacioAntonioBecerraOtarola"">Ignacio Antonio Becerra Otarola",OskariPaldanius,CHI,2000-09-25
1305,Mac Visser,MacVisser,NED,2005-03-24
1305,Nikolas Stoot,NikolasStoot,USA,2007-11-29
1309,"Alessandro Battiston</a></td><td align=""left"">ITA</td><td align=""right""></td></tr><tr><td align=""right"">1309</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=AlexandreReco"">Alexandre Reco",AlessandroBattiston,FRA,1999-04-27
1309,Kuzey Cekirge,KuzeyCekirge,TUR,2000-04-29
1312,Lucca Liu,LuccaLiu,USA,2004-01-09
1312,Mikail Alimli,MikailAlimli,FRA,2003-07-10
1314,Jasza Szajrych,JaszaSzajrych,POL,2002-04-23
1314,Vishnu Vardhan,VishnuVardhan,IND,1987-07-27
1316,Alexander Wagner,AlexanderWagner,AUT,2006-09-29
1316,Amador Salazar,AmadorSalazar,CHI,2001-02-15
1316,Drew Van Orderlain,DrewVanOrderlain,USA,1994-06-30
1319,Jonas Pelle Hartenstein,JonasPelleHartenstein,GER,2001-07-27
1320,Alen Mujakic,AlenMujakic,GER,2003-07-26
1321,"Amine Jamji</a></td><td align=""left"">MAR</td><td align=""right""></td></tr><tr><td align=""right"">1321</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=MihaVetrih"">Miha Vetrih",AmineJamji,SLO,2002-09-11
1323,Victor Braga,VictorBraga,BRA,2005-01-04
1324,Chirag Duhan,ChiragDuhan,IND,2004-01-01
1325,Alessio Basile,AlessioBasile,BEL,2004-08-07
1325,Gray Voelzke,GrayVoelzke,USA,2002-08-20
1327,Aldin Setkic,AldinSetkic,BIH,1987-12-21
1328,"Noah Lopez Cherubino</a></td><td align=""left"">ESP</td><td align=""right""></td></tr><tr><td align=""right"">1329</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=SebastianoCocola"">Sebastiano Cocola</a></td><td align=""left"">ITA</td><td align=""right""></td></tr><tr><td align=""right"">1330</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=TyHost"">Ty Host",NoahLopezCherubino,AUS,2007-05-05
1331,"Luke Hooper</a></td><td align=""left"">GBR</td><td align=""right""></td></tr><tr><td align=""right"">1332</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=DenisPetak"">Denis Petak",LukeHooper,CZE,2006-07-18
1332,Nikola Jovic,NikolaJovic,SRB,2006-12-22
1334,"Roman Kharlamov</a></td><td align=""left"">RUS</td><td align=""right""></td></tr><tr><td align=""right"">1335</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=JoshuaPeck"">Joshua Peck",RomanKharlamov,CAN,1998-12-10
1336,Alexey Aleshchev,AlexeyAleshchev,RUS,1998-12-28
1337,"Landon Ardila</a></td><td align=""left"">USA</td><td align=""right""></td></tr><tr><td align=""right"">1338</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=DanielCukierman"">Daniel Cukierman",LandonArdila,ISR,1995-07-09
1338,Ramkumar Ramanathan,RamkumarRamanathan,IND,1994-11-08
1338,Yannik Alvarez,YannikAlvarez,PUR,2008-10-12
1341,Federico Zeballos,FedericoZeballos,BOL,1988-05-30
1341,Max Dahlin,MaxDahlin,SWE,2005-12-27
1341,Sergio Luis Hernandez Ramirez,SergioLuisHernandezRamirez,COL,1999-08-28
1344,Mehdi Benchakroun,MehdiBenchakroun,MAR,2003-12-21
1344,"Noah Johnston</a></td><td align=""left"">USA</td><td align=""right""></td></tr><tr><td align=""right"">1346</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=RyanJamesStorrie"">Ryan James Storrie",NoahJohnston,GBR,1998-02-28
1347,Filip Gustafsson,FilipGustafsson,SWE,2005-01-29
1348,Rodrigo Fernandes,RodrigoFernandes,POR,2006-11-18
1349,Adil Kalyanpur,AdilKalyanpur,IND,2000-01-26
1350,Savriyan Danilov,SavriyanDanilov,RUS,2000-06-03
1351,"Adam Lynch</a></td><td align=""left"">USA</td><td align=""right""></td></tr><tr><td align=""right"">1351</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=MichalNovansky"">Michal Novansky",AdamLynch,SVK,2002-08-19
1353,Mathys Domenc,MathysDomenc,FRA,2009-07-19
1354,Harold Huens,HaroldHuens,BEL,2002-05-03
1354,Novak Novakovic,NovakNovakovic,SRB,2001-02-10
1356,"Filippo Francesco Garbero</a></td><td align=""left"">ITA</td><td align=""right""></td></tr><tr><td align=""right"">1356</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=FrazierRengifo"">Frazier Rengifo",FilippoFrancescoGarbero,COL,1999-01-19
1358,Patrik Munkhammar,PatrikMunkhammar,SWE,2007-06-30
1359,Cezar Gabriel Papoe,CezarGabrielPapoe,ROU,2007-09-20
1360,"Glib Sekachov</a></td><td align=""left"">UKR</td><td align=""right""></td></tr><tr><td align=""right"">1360</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=MateoCastaneda"">Mateo Castaneda",GlibSekachov,COL,2006-01-11
1360,Theo Herrmann,TheoHerrmann,FRA,2005-01-12
1363,Gregor Ramskogler,GregorRamskogler,AUT,1998-12-05
1363,"Junhyeon Lee</a></td><td align=""left"">KOR</td><td align=""right""></td></tr><tr><td align=""right"">1363</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=MohamedAliAbibsi"">Mohamed Ali Abibsi",JunhyeonLee,ALG,2002-06-29
1366,"Bill Chan</a></td><td align=""left"">SGP</td><td align=""right""></td></tr><tr><td align=""right"">1367</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=KabirHans"">Kabir Hans",BillChan,IND,2001-08-21
1367,Lev Seidman,LevSeidman,USA,2007-10-24
1369,Minghui Zhang,MinghuiZhang,CHN,2005-02-08
1370,Jonas Kucera,JonasKucera,CZE,2006-09-15
1371,Madhwin Kamath,MadhwinKamath,IND,2001-11-10
1372,Rafael Giotis,RafaelGiotis,GER,2000-11-25
1373,Hugo Maia,HugoMaia,POR,2001-04-01
1373,Mariano Tammaro,MarianoTammaro,ITA,2004-02-27
1375,Radovan Michalik,RadovanMichalik,SVK,2003-05-21
1376,Francesco Ferrari,FrancescoFerrari,ITA,1997-06-22
1376,Oskar Grzegorzewski,OskarGrzegorzewski,POL,2005-02-14
1376,Weiwen Pan,WeiwenPan,CHN,2005-11-12
1379,Parth Aggarwal,ParthAggarwal,IND,1997-12-22
1379,Xiaoyin Yang,XiaoyinYang,CHN,2004-12-05
1381,Tyler Stice,TylerStice,USA,2000-08-02
1382,"Dmitry Bessonov</a></td><td align=""left"">RUS</td><td align=""right""></td></tr><tr><td align=""right"">1383</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=SergioPlanellaHernandez"">Sergio Planella Hernandez</a></td><td align=""left"">ESP</td><td align=""right""></td></tr><tr><td align=""right"">1384</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=KacperKnitter"">Kacper Knitter",DmitryBessonov,POL,2007-07-09
1384,Yuquan Jin,YuquanJin,CHN,2000-12-12
1386,Louis Van Herck,LouisVanHerck,LUX,1999-07-02
1387,Alp Horoz,AlpHoroz,TUR,1995-04-28
1388,Charles Chen,CharlesChen,CHN,2007-12-20
1389,Matas Vasiliauskas,MatasVasiliauskas,LTU,2002-03-29
1390,Santiago Lora,SantiagoLora,BOL,2007-10-03
1391,Patrik Niklas Salminen,PatrikNiklasSalminen,FIN,1997-03-05
1392,James Hopper,JamesHopper,GBR,2001-07-05
1392,Jeremy Jin,JeremyJin,AUS,2004-06-27
1392,Muzammil Murtaza,MuzammilMurtaza,PAK,1999-11-12
1395,Oliver Ojakaar,OliverOjakaar,EST,2005-02-10
1396,Jeremy Zhang,JeremyZhang,AUS,2005-07-12
1396,Santiago Giamichelle,SantiagoGiamichelle,ARG,2003-11-27
1398,Alexander Frusina,AlexanderFrusina,USA,2005-12-17
1398,"Asahi Harazaki</a></td><td align=""left"">JPN</td><td align=""right""></td></tr><tr><td align=""right"">1398</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=PawelCias"">Pawel Cias",AsahiHarazaki,POL,1994-02-22
1401,Felipe Virgili Berini,FelipeVirgiliBerini,ITA,2005-01-20
1402,Alessio Vasquez Gehrke,AlessioVasquezGehrke,GER,2003-06-09
1403,"Artem Alekseychuk</a></td><td align=""left"">RUS</td><td align=""right""></td></tr><tr><td align=""right"">1404</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=LorenzoBerto"">Lorenzo Berto",ArtemAlekseychuk,ITA,2007-06-03
1405,Charlelie Cosnet,CharlelieCosnet,FRA,2003-02-01
1405,Damien Salvestre,DamienSalvestre,FRA,2002-02-05
1407,Ymerali Ibraimi,YmeraliIbraimi,AUS,2009-02-13
1408,Dax Donders,DaxDonders,NED,2000-07-14
1408,Oswaldo Alejandro Reyes Tirado,OswaldoAlejandroReyesTirado,MEX,2007-07-15
1410,Louis Dussin,LouisDussin,FRA,1999-07-01
1411,"Achilles Belkovics</a></td><td align=""left"">HUN</td><td align=""right""></td></tr><tr><td align=""right"">1412</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=NaokiTajima"">Naoki Tajima",AchillesBelkovics,JPN,2000-09-21
1413,Siddharth Vishwakarma,SiddharthVishwakarma,IND,1994-10-07
1413,Uladzimir Ignatik,UladzimirIgnatik,BLR,1990-07-14
1415,Joao Silva,JoaoSilva,POR,2007-06-16
1415,"Laurence Teunissen</a></td><td align=""left"">NED</td><td align=""right""></td></tr><tr><td align=""right"">1417</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=MatthewSegura"">Matthew Segura",LaurenceTeunissen,USA,2000-09-19
1418,Alberto Bronzetti,AlbertoBronzetti,ITA,1998-05-05
1418,Ivan Denisov,IvanDenisov,RUS,2000-06-07
1418,Jarno Jans,JarnoJans,NED,2000-06-07
1418,"Shu Muto</a></td><td align=""left"">JPN</td><td align=""right""></td></tr><tr><td align=""right"">1422</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=ArthurBonnaud"">Arthur Bonnaud",ShuMuto,FRA,1997-03-30
1423,"Sergey Petrov</a></td><td align=""left"">RUS</td><td align=""right""></td></tr><tr><td align=""right"">1424</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=FlynnThomas"">Flynn Thomas</a></td><td align=""left"">SUI</td><td align=""right""></td></tr><tr><td align=""right"">1424</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=RodolfoJaureguiSainzDeRozas"">Rodolfo Jauregui Sainz De Rozas",SergeyPetrov,MEX,1993-10-02
1424,Toshiki Karigyo,ToshikiKarigyo,JPN,2001-12-30
1424,Yuttana Charoenphon,YuttanaCharoenphon,THA,2000-08-14
1428,Henry Lieberman,HenryLieberman,USA,2000-05-01
1428,Peter Alam,PeterAlam,GBR,2002-04-29
1430,Filippo Alberti,FilippoAlberti,ITA,2003-06-24
1430,Ioan Alexandru Chirita,IoanAlexandruChirita,ROU,2002-12-30
1430,Thomas Gerbaud,ThomasGerbaud,FRA,2004-06-27
1433,"Pierre Antoine Faut</a></td><td align=""left"">FRA</td><td align=""right""></td></tr><tr><td align=""right"">1434</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=AlexanderZgirovsky"">Alexander Zgirovsky",PierreAntoineFaut,BLR,2001-07-10
1434,"Dillon Beckles</a></td><td align=""left"">USA</td><td align=""right""></td></tr><tr><td align=""right"">1434</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=FadiBidan"">Fadi Bidan",DillonBeckles,LBN,2006-01-01
1434,"Volodymyr Gurenko</a></td><td align=""left"">CAN</td><td align=""right""></td></tr><tr><td align=""right"">1438</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=EliasJulianWerner"">Elias Julian Werner</a></td><td align=""left"">GER</td><td align=""right""></td></tr><tr><td align=""right"">1439</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=ArthurBellegy"">Arthur Bellegy</a></td><td align=""left"">FRA</td><td align=""right""></td></tr><tr><td align=""right"">1439</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=RichardAntoni"">Richard Antoni</a></td><td align=""left"">GER</td><td align=""right""></td></tr><tr><td align=""right"">1441</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=JakeDembo"">Jake Dembo</a></td><td align=""left"">AUS</td><td align=""right""></td></tr><tr><td align=""right"">1442</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=JiriCizek"">Jiri Cizek",VolodymyrGurenko,CZE,2005-08-21
1442,Niklas Guttau,NiklasGuttau,GER,2000-01-03
1442,Pijus Vaitiekunas,PijusVaitiekunas,LTU,2003-02-27
1442,Raghav Jaisinghani,RaghavJaisinghani,IND,1998-01-20
1446,Antonio Voljavec,AntonioVoljavec,CRO,2006-02-25
1447,Toprak Avcibasi,ToprakAvcibasi,TUR,2004-05-09
1448,Lars Goran Verwerft,LarsGoranVerwerft,BEL,2003-05-22
1449,David Naharro,DavidNaharro,ESP,2003-09-23
1449,"Joe Leather</a></td><td align=""left"">GBR</td><td align=""right""></td></tr><tr><td align=""right"">1451</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=AndrinCasanova"">Andrin Casanova",JoeLeather,SUI,2004-07-23
1451,Mathys Picard,MathysPicard,FRA,2007-12-20
1453,Lorenzo Beraldo,LorenzoBeraldo,ITA,2006-09-22
1454,Vito Dellelba,VitoDellelba,ITA,1999-02-06
1455,Alan Bojarski,AlanBojarski,POL,2003-07-22
1456,Gabriele Crivellaro,GabrieleCrivellaro,ITA,2007-04-05
1456,"Valentino Grippo</a></td><td align=""left"">ARG</td><td align=""right""></td></tr><tr><td align=""right"">1458</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=MihaiAlexandruComan"">Mihai Alexandru Coman",ValentinoGrippo,ROU,2005-01-15
1459,Arjun Mehrotra,ArjunMehrotra,AUS,1997-03-31
1459,Jack Bruce Smith,JackBruceSmith,AUS,2001-11-08
1461,Andrea Bacaloni,AndreaBacaloni,ITA,2002-04-03
1461,Hitesh Chauhan,HiteshChauhan,IND,2007-12-25
1461,Luka Talan Lopatic,LukaTalanLopatic,SLO,2007-12-26
1464,Corban Crowther,CorbanCrowther,NZL,2003-04-23
1465,Vadym Konovchuk,VadymKonovchuk,UKR,2003-08-14
1466,Antoine Berger,AntoineBerger,FRA,1998-04-08
1466,Ewen Lumsden,EwenLumsden,GBR,2000-02-17
1468,Tomas Luis,TomasLuis,POR,2002-03-13
1469,Yuichiro Inui,YuichiroInui,JPN,1995-04-02
1470,Ioannis Kountourakis,IoannisKountourakis,GRE,2002-11-16
1471,Aleksi Lofman,AleksiLofman,FIN,2002-02-21
1471,Amirkhamza Nasridinov,AmirkhamzaNasridinov,RUS,2005-08-28
1471,Guy Orly Iradukunda,GuyOrlyIradukunda,BDI,1996-03-21
1471,Kaito Uesugi,KaitoUesugi,JPN,1995-06-02
1471,Nino Serdarusic,NinoSerdarusic,CRO,1996-12-13
1471,Theodore Winegar,TheodoreWinegar,USA,2001-07-10
1477,Angel Veliz,AngelVeliz,ECU,2008-07-27
1478,Herbert Jody Maginley,HerbertJodyMaginley,ANT,1995-06-07
1479,Thijmen Loof,ThijmenLoof,NED,2002-07-15
1480,Azuma Visaya,AzumaVisaya,USA,2003-08-19
1480,Sebastian Eriksson,SebastianEriksson,SWE,2005-05-01
1482,Moritz Kudernatsch,MoritzKudernatsch,GER,2005-05-03
1483,Bryce Nakashima,BryceNakashima,USA,2004-02-20
1483,Vit Kalina,VitKalina,CZE,2005-07-12
1483,Will Mayew,WillMayew,USA,2004-04-28
1486,Paul Barbier Gazeu,PaulBarbierGazeu,FRA,2005-06-01
1486,Sho Katayama,ShoKatayama,JPN,1989-05-12
1488,Stepan Baum,StepanBaum,CZE,2003-07-26
1489,Loan Lestir,LoanLestir,FRA,2005-09-02
1489,Nick Chappell,NickChappell,USA,1992-09-19
1489,Yan Bai,YanBai,CHN,1989-05-21
1492,Cesar Cruz,CesarCruz,ESA,2006-09-11
1492,Marco Furlanetto,MarcoFurlanetto,ITA,2001-03-02
1492,Romain Gales,RomainGales,FRA,2004-07-07
1492,Walid Ahouda,WalidAhouda,MAR,2003-10-14
1496,Benjamin Chelia,BenjaminChelia,ARG,2008-06-09
1496,Vasco Leote Prata,VascoLeotePrata,POR,2003-09-18
1498,Alberto Lim,AlbertoLim,PHI,1999-05-16
1498,Hugo Coquelin,HugoCoquelin,GBR,2005-10-03
1500,Rhys Lawlor,RhysLawlor,GBR,2009-02-22
1501,Davide Pontoglio,DavidePontoglio,ITA,1992-07-02
1501,Isaiah Strode,IsaiahStrode,USA,1997-09-15
1501,John Bothma,JohnBothma,RSA,2008-02-01
1501,Jordan Hasson,JordanHasson,ISR,1999-10-12
1501,Kai I Wang,KaiIWang,TPE,2004-07-24
1501,Peetu Pohjola,PeetuPohjola,FIN,2001-01-21
1507,Martyn Pawelski,MartynPawelski,POL,2004-11-07
1508,Aleksander Orlikowski,AleksanderOrlikowski,POL,2003-10-18
1508,Alex Jones,AlexJones,USA,1998-11-07
1508,Congsup Congcar,CongsupCongcar,THA,1996-08-21
1508,Karlo Kajin,KarloKajin,CRO,1999-10-28
1508,Ryan Augusto Dos Santos,RyanAugustoDosSantos,BRA,2003-07-29
1508,"Yeonsu Jeong</a></td><td align=""left"">KOR</td><td align=""right""></td></tr><tr><td align=""right"">1514</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=OscarBrown"">Oscar Brown",YeonsuJeong,GBR,2002-05-12
1514,Thomas Braithwaite,ThomasBraithwaite,AUS,1999-12-09
1514,Zane Stevens,ZaneStevens,AUS,2006-05-15
1517,Aryan Lakshmanan,AryanLakshmanan,IND,2005-06-28
1517,Gustavo Albieri,GustavoAlbieri,BRA,2007-12-17
1517,Matteo Sciahbasi,MatteoSciahbasi,ITA,2007-04-07
1520,Nicola Rispoli,NicolaRispoli,ITA,1997-07-31
1521,Benjamin Ignacio Torres Fernandez,BenjaminIgnacioTorresFernandez,CHI,2003-10-12
1521,Gus Grumet,GusGrumet,USA,2007-11-30
1523,Ren Nakamura,RenNakamura,JPN,1995-01-31
1523,Riku Takahata,RikuTakahata,JPN,2001-10-01
1525,Gabriele Vulpitta,GabrieleVulpitta,ITA,2005-06-25
1526,Alexis Gurmendi,AlexisGurmendi,ARG,1997-09-10
1526,Andrea Paolini,AndreaPaolini,ITA,2002-11-09
1526,Jirat Navasirisomboon,JiratNavasirisomboon,THA,1996-11-17
1526,Matei Florin Breazu,MateiFlorinBreazu,ROU,2008-04-12
1530,Gabriele Volpi,GabrieleVolpi,ITA,1996-04-12
1530,Sean Hodkin,SeanHodkin,GBR,1998-10-31
1530,Stevan Popovic,StevanPopovic,GER,2001-10-29
1530,"Valentin Guadagno</a></td><td align=""left"">ARG</td><td align=""right""></td></tr><tr><td align=""right"">1534</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=KoSuzuki"">Ko Suzuki",ValentinGuadagno,JPN,1991-08-03
1535,Bautista De La Pena,BautistaDeLaPena,BRA,2009-06-19
1535,Breno Braga,BrenoBraga,BRA,2005-01-04
1535,"Juan Ignacio Gallego</a></td><td align=""left"">ARG</td><td align=""right""></td></tr><tr><td align=""right"">1535</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=LassePoertner"">Lasse Poertner",JuanIgnacioGallego,GER,2005-11-22
1535,Oskari Eerola,OskariEerola,FIN,2002-04-02
1540,Gheorghe Claudiu Schinteie,GheorgheClaudiuSchinteie,ROU,2002-03-13
1540,Kylian Collignon,KylianCollignon,BEL,2005-04-18
1540,Nicolas Esteban Rico Arias,NicolasEstebanRicoArias,COL,2000-12-07
1540,Sebastian Grundtvig Jorgensen,SebastianGrundtvigJorgensen,DEN,2001-03-31
1540,"Stefan Storch</a></td><td align=""left"">AUS</td><td align=""right""></td></tr><tr><td align=""right"">1540</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=ValentinGaray"">Valentin Garay",StefanStorch,ARG,2007-03-28
1546,"Benjamin Willwerth</a></td><td align=""left"">USA</td><td align=""right""></td></tr><tr><td align=""right"">1546</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=EmanuelIvanisevic"">Emanuel Ivanisevic",BenjaminWillwerth,CRO,2007-10-12
